raw_ID,unique_hunter_ID,data_type,id_chasseur,village,religion,niveau_etudes,activite_1,temps_chasseur,frequence_chasse,duree,mois,periode_chasse,base_chasse,detail_base_chasse,distance_lieu_chasse_hr,type_chasse,strategie_primaire,strategie_chasse,type_fleches,type_pieges,nombre_pieges,depenses_nourritoure,depenses_transport,depenses_utiles_chasse,depenses_location,depenses_cartuches,nombre_personnes,nombre_membre_famille,nombre_amis,nombre_personnes_inconnues,especes_cible,detail_especes_cible,estiamtion_succes_chasse,autres_activites,detail_autres_activites,succes_chasse_opinion,especes_chassees,detail_especes_chasses,Nbr_Canivores,Nbr_pangolin,Nbr_Reptiles,Nbr_small_ungulates,Nbr_average_ungulates,Nbr_large_ungulates,Nbr_primates,Nbr_hogs,Nbr_rodent,Nbr_bird,Nbr_autres,Nbr_Tot_Ani,Kg_Canivores,Kg_pangolin,Kg_Reptiles,Kg_small_ungulates,Kg_average_ungulates,Kg_large_ungulates,Kg_primates,Kg_hogs,kg_rodent,Kg_bird,Kg_autres,Kg_Tot_Ani,CPUE_animal_duree,CPUE_kg_all_duree,CPUE_ungulates,CPUE_small_ungulates,CPUE_average_ungulates,CPUE_large_ungulates,CPUE_hogs,CPUE_primates,CPUE_rodent,CPUE_Reptiles,CPUE_autres
1556,4_11,PF,kz,4,catholique,primaire,0,15,0.354,1,12,nuit,,Edimadima,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,,PF,cb,4,,,,,,2,12,les_deux,,Betaka,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,,PF,bma,4,,,,,,1,12,jour,,Idjankala,,individuelle,pieges,machette_piege,,,35,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,,PF,cb,4,,,,,,3,12,nuit,,Mianda,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,4_22,PF,bk,4,autre,secondaire,0,15,0.566,1,12,jour,,Idjankala,,individuelle,pieges,machette_piege,,,40,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1561,4_24,PF,kkb,4,protestant,primaire,0,19,0.566,7,12,les_deux,,Ngongo,,collective,pieges,arc&fleches_machette piege,,,50,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,4_21,PF,kc,4,autre,primaire,0,23,0.354,7,12,les_deux,,Ngongo,,collective,pieges,arc&fleches_machette piege,,,65,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,,PF,le,4,,,,,,7,12,les_deux,,Bapumbe,,collective,pieges,arc&fleches_machette piege,,,150,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,4_22,PF,bk,4,autre,secondaire,0,15,0.566,1,7,jour,,Botumbe,,individuelle,pieges,machette_piege,,,72,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,4_15,PF,kp,4,autre,secondaire,0,3,0.354,1,12,jour,,Ikondjala,,individuelle,pieges,machette_piege,,,100,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,4_20,PF,be,4,autre,primaire,1,15,0.354,1,12,jour,,Pumba,,individuelle,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,singes,cercopitheque_ascagne,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.6367509,0,0,0,0,4.6367509,1,4.6367509,0,0,0,0,0,4.6367509,0,0,0
1567,4_22,PF,bk,4,autre,secondaire,0,15,0.566,1,12,jour,,Botumbe,,individuelle,pieges,piege_machette,,,32,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1568,4_7,PF,lb,4,protestant,secondaire,0,42,0.566,4,12,les_deux,,Liziba,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,4_2,PF,lj,4,protestant,secondaire,1,12,0.354,4,12,les_deux,,Bopidi,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,,PF,lo,4,,,,,,5,12,les_deux,,Bopindi,,collective,pieges,arc&fleches_machette piege,,,195,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,3_7,PF,di,3,musulman,secondaire,1,20,0.283,1,12,jour,,MBELA,,collective,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1572,3_7,PF,di,3,musulman,secondaire,1,20,0.283,1,12,jour,,Mbela,,collective,fusil,fusil_machette,,,,,,,,,,,,,ongulesmoyens singes,mbengele kolongo,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1573,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,12,jour,,Yanzow,,individuelle,pieges,machette_piege,,,30,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,12,jour,,Yanzow,,individuelle,pieges,machette_piege,,,30,,,,,,,,,,rongeurs,rat de gambie,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,,PF,ml,3,,,,,,1,12,jour,,Enono,,individuelle,pieges,machette_piege,,,10,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,,PF,ml,3,,,,,,1,12,jour,,Enono,,individuelle,pieges,machette_piege,,,10,,,,,,,,,,autre,?cureuil,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,3_14,PF,bm,3,autre,secondaire,1,16,0.354,1,12,jour,,Manga,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,3_23,PF,bd,3,autre,secondaire,1,8,0.354,2,12,les_deux,,Manga,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,3_14,PF,bm,3,autre,secondaire,1,16,0.354,1,12,jour,,Manga,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,singes,kolongo ngila,,,,,singes,colobe_bai_de_thollon,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.6367509,0,0,0,0,4.6367509,1,4.6367509,0,0,0,0,0,4.6367509,0,0,0
1580,3_14,PF,bm,3,autre,secondaire,1,16,0.354,1,12,les_deux,,Manga,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,rongeurs,iko,,,,,singes,colobe_bai_de_thollon,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.6367509,0,0,0,0,4.6367509,1,4.6367509,0,0,0,0,0,4.6367509,0,0,0
1581,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,1,jour,,Mbela,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1582,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,1,jour,,Mbela,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,ongulesmoyens,mbengele,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1583,3_24,PF,mmo,3,autre,secondaire,1,13,0.354,2,1,nuit,,Bapaki,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,3_24,PF,mmo,3,autre,secondaire,1,13,0.354,2,12,nuit,,Bapaki,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,mbende,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,1,nuit,,Mbela,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,1,nuit,,Mbela,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,petit pangolin,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,1,jour,,Benkoko,,individuelle,pieges,machette_piege,,,60,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1588,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,1,jour,,Benkoko,,individuelle,pieges,machette_piege,,,60,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1589,3_23,PF,bobo,3,autre,secondaire,1,8,0.354,1,1,nuit,,Akoko,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,3_23,PF,bobo,3,autre,secondaire,1,8,0.354,1,1,nuit,,Akoko,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,petitsongules,mboloko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,1,nuit,,Manga,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,1,nuit,,Manga,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,ongulesmoyens,mbengele,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,3_13,PF,je,3,protestant,primaire,1,2,0.354,2,1,nuit,,Ignanke,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,1,nuit,,Ignanke,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,ongulesmoyens,mpambi,,,,,ongulesmoyens,cephalophe_fronte_noire,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1595,3_16,PF,ll,3,autre,primaire,1,35,0.354,1,1,jour,,Ekoko,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_fronte_noire,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1596,3_16,PF,ll,3,autre,primaire,1,35,0.354,1,1,jour,,Ekoko,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,ongulesmoyens,mpambi,,,,,ongulesmoyens,cephalophe_fronte_noire,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1597,,PF,ml,3,,,,,,1,2,jour,,Batamaimbo,,individuelle,pieges,machette_piege,,,40,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1598,,PF,ml,3,,,,,,1,2,jour,,Batamaimbo,,individuelle,pieges,machette_piege,,,40,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1599,3_14,PF,bm,3,autre,secondaire,1,16,0.354,1,2,nuit,,Mbela,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,3_14,PF,bm,3,autre,secondaire,1,16,0.354,1,2,nuit,,Mbela,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,ongulesmoyens,mbengele,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1601,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,2,nuit,,Bokapo,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,2,nuit,,Bokapo,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,petitsongules,mboloko,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1603,,PF,mr,3,,,,,,1,2,jour,,Iyaka,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,3_5,PF,bz,3,autre,secondaire,0,35,0.354,1,2,jour,,Bapaki,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,3_5,PF,bz,3,autre,secondaire,0,35,0.354,1,2,jour,,Bapaki,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,singes,keske,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,3_23,PF,bobo,3,autre,secondaire,1,8,0.354,1,3,nuit,,Bangunga,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,3_23,PF,bobo,3,autre,secondaire,1,8,0.354,1,3,nuit,,Bangunda,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,petitsongules,mboloko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,3,nuit,,Bapaki,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,3,nuit,,Bapaki,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,ongulesmoyens,mpambi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,3_8,PF,lie,3,autre,aucune,1,13,0.283,1,3,nuit,,Bwele,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,3_8,PF,lie,3,autre,aucune,1,13,0.283,1,3,nuit,,Bwele,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,ongulesmoyens,mbengele,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,3,nuit,,Iyaka,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,3_23,PF,bd,3,autre,secondaire,1,8,0.354,1,3,nuit,,Iyaka,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,rongeurs,iko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,3_17,PF,le,3,autre,primaire,1,35,0.354,1,4,jour,,Iyaka,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1615,3_17,PF,le,3,autre,primaire,1,35,0.354,1,4,jour,,Iyaka,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1616,,PF,en,3,,,,,,1,4,jour,,Lodju,,individuelle,pieges,piege_machette,,,30,,,,,,,,,,autre,tout,,,,,autres,sengi,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1617,,PF,en,3,,,,,,1,4,jour,,Lodju,,individuelle,pieges,machette_piege,,,30,,,,,,,,,,autre,litoko,,,,,autres,sengi,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1618,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,4,nuit,,Mbela,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,4,nuit,,Mbela,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,rongeurs,iko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,4,jour,,Mbela,,individuelle,pieges,machette_piege,,,60,,,,,,,,,,autre,tout,,,,,rongeurs,atherure,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1621,3_18,PF,ks,3,autre,secondaire,1,4,0.354,1,4,jour,,Mbela,,individuelle,pieges,machette_piege,,,60,,,,,,,,,,rongeurs autre,iko,,,,,rongeurs,atherure,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1622,3_17,PF,le,3,autre,primaire,1,35,0.354,1,4,jour,,Bapaki,,individuelle,pieges,machette_piege,,,40,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1623,,PF,ms,3,,,,,,1,4,jour,,Efula,,individuelle,pieges,arc&fleches_machette piege,,,70,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,,PF,ls,3,,,,,,1,4,jour,,Bapaki,,individuelle,pieges,machette_piege,,,40,,,,,,,,,,rongeurs,rat de gambie,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,,PF,ms,3,,,,,,1,4,jour,,Efuta,,individuelle,pieges,arc&fleches_machette piege,,,70,,,,,,,,,,ongulesmoyens,mbengele,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,,PF,ml,3,,,,,,1,4,jour,,Lodju,,individuelle,pieges,machette_piege,,,30,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,,PF,ml,3,,,,,,1,4,jour,,Lodju,,individuelle,pieges,machette_piege,,,30,,,,,,,,,,rongeurs,rat de gambie,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,4,jour,,Bamfumbe,,collective,pieges,arc&fleches_machette piege,,,70,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,4,jour,,Bamfumbe,,collective,pieges,arc&fleches_machette piege,,,70,,,,,,,,,,petitsongules,mboloko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,5,jour,,Ekoko,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,autre,tout,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1631,3_1,PF,kn,3,protestant,primaire,1,15,0.354,1,5,jour,,Ekoko,,individuelle,pieges,machette_piege,,,50,,,,,,,,,,petitsongules,mboloko,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1632,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,5,jour,,Bamfumbe,,individuelle,pieges,machette_piege,,,70,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_fronte_noire,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1633,3_13,PF,je,3,protestant,primaire,1,2,0.354,1,5,jour,,Bamfumbe,,individuelle,pieges,machette_piege,,,70,,,,,,,,,,ongulesmoyens,mpambi,,,,,ongulesmoyens,cephalophe_fronte_noire,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1634,,PF,ni,3,,,,,,1,5,jour,,Ilemba,,individuelle,pieges,arc&fleches_machette piege,,,60,,,,,,,,,,autre,tout,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
